GPU,sys_CPU,sys_GPU,config_accu,config_time,config_MLI,nrows_train,ncols_train,target_binary_dist,target_nclasses,recipe_individuals,train_data_size,weight,t_total
disabled,8,0,10,10,1,463407.0,37.0,1.9680000000000002,,8,17146059.0,7,39666.8
enabled,32,4,5,2,1,2000000.0,130.0,,,8,260000000.0,9,1322.02
enabled,32,4,5,2,5,2000000.0,130.0,,,8,260000000.0,9,1382.67
enabled,24,4,6,3,6,65997.0,15.0,34.37,,8,989955.0,9,140.06
enabled,32,4,5,3,1,2000000.0,130.0,,,8,260000000.0,9,1320.89
enabled,8,1,7,7,5,397601.0,599.0,64.303,,8,238162999.0,8,7143.34
enabled,64,1,1,1,8,10000.0,91.0,57.476000000000006,,2,910000.0,8,155.09
enabled,32,4,4,2,5,1000000.0,130.0,,,8,130000000.0,9,1845.1999999999998
disabled,4,0,7,3,10,49930.0,20.0,67.388,,4,998600.0,9,333.03
disabled,4,0,7,3,10,49930.0,21.0,67.388,,4,1048530.0,9,278.33000000000004
enabled,16,2,5,4,5,1177.0,971.0,,,4,1142867.0,9,349.90000000000003
disabled,4,0,7,3,10,49914.0,20.0,32.622,,4,998280.0,9,202.45999999999998
disabled,4,0,7,3,10,49912.0,20.0,32.615,,4,998240.0,9,176.53000000000003
disabled,4,0,7,3,10,49914.0,19.0,32.622,,4,948366.0,9,236.39
disabled,4,0,7,3,10,49914.0,18.0,32.622,,4,898452.0,9,234.76999999999998
enabled,80,8,7,3,6,23999.0,23.0,22.372,,16,551977.0,8,183.82999999999998
enabled,24,4,6,3,6,65997.0,36.0,34.37,,8,2375892.0,9,271.66
enabled,6,1,7,3,6,30000.0,24.0,22.12,,4,720000.0,7,369.23
enabled,6,1,7,4,5,284807.0,30.0,0.17300000000000001,,8,8544210.0,7,842.6099999999999
disabled,8,0,10,10,1,463407.0,37.0,1.555,,8,17146059.0,7,24271.2
enabled,8,1,5,5,5,1216.0,205.0,64.47399999999999,,4,249280.0,9,236.57
enabled,6,1,7,4,5,284807.0,30.0,0.17300000000000001,,8,8544210.0,7,3750.86
enabled,32,8,5,2,3,163987.0,15.0,18.304000000000002,,16,2459805.0,8,158.54000000000002
enabled,32,8,5,3,1,163987.0,15.0,18.304000000000002,,16,2459805.0,8,196.34
enabled,32,8,5,3,1,163987.0,15.0,18.304000000000002,,16,2459805.0,8,178.76
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,179.9
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,188.18
enabled,32,8,5,3,2,163987.0,15.0,18.304000000000002,,16,2459805.0,8,178.93
enabled,6,1,6,4,5,284807.0,30.0,0.17300000000000001,,8,8544210.0,7,739.1800000000001
enabled,32,8,4,2,2,163987.0,15.0,18.304000000000002,,16,2459805.0,8,99.46
enabled,8,1,5,5,5,1216.0,314.0,64.47399999999999,,4,381824.0,9,328.66999999999996
enabled,32,8,5,3,1,163987.0,15.0,18.304000000000002,,16,2459805.0,8,196.85000000000002
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,182.21
enabled,32,8,2,2,2,100000.0,15.0,,14.0,16,1500000.0,8,477.01
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,178.98000000000002
enabled,32,8,5,3,1,163987.0,15.0,18.304000000000002,,16,2459805.0,8,169.93
enabled,8,1,5,5,5,1216.0,310.0,64.47399999999999,,4,376960.0,9,629.6
enabled,32,8,5,3,1,163987.0,15.0,18.304000000000002,,16,2459805.0,8,274.96999999999997
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,205.3
enabled,12,1,5,5,5,364897.0,18.0,,,8,6568146.0,6,534.3199999999999
enabled,12,1,5,5,5,364897.0,18.0,,,8,6568146.0,6,212.67000000000002
enabled,12,1,5,5,5,364897.0,18.0,,,8,6568146.0,6,858.6700000000001
enabled,12,1,7,2,5,364897.0,18.0,,,8,6568146.0,6,628.48
enabled,8,1,5,5,5,5901.0,310.0,,3.0,4,1829310.0,9,1423.1100000000001
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,191.62
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,168.82999999999998
enabled,32,8,5,2,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,197.31
enabled,6,1,7,3,6,43978.0,31.0,52.506,,4,1363318.0,9,316.64
enabled,6,1,5,6,5,188318.0,132.0,,,4,24857976.0,9,411.25
enabled,6,1,5,6,5,188318.0,132.0,,,4,24857976.0,9,1364.3000000000002
enabled,16,1,7,3,6,72411.0,19.0,0.5,,8,1375809.0,7,846.5
enabled,32,4,7,8,5,33129.0,1020.0,,,8,33791580.0,9,3220.58
disabled,12,0,4,10,6,60116.0,33.0,4.609,,2,1983828.0,8,292.41999999999996
disabled,8,0,10,10,1,463407.0,37.0,3.4210000000000003,,8,17146059.0,7,34689.43
disabled,5,0,7,2,6,26151.0,16.0,,,4,418416.0,9,1051.75
enabled,32,2,5,3,6,21934.0,40.0,50.0,,4,877360.0,9,57.22
enabled,32,2,7,6,6,21934.0,40.0,50.0,,4,877360.0,9,76.51
disabled,5,0,8,2,8,319.0,6.0,,,8,1914.0,9,103.98
disabled,48,0,8,5,7,2218.0,4.0,,14.0,8,8872.0,9,959.3299999999999
disabled,48,0,8,5,7,4334.0,3.0,,16.0,8,13002.0,9,1878.14
enabled,24,4,5,3,5,23999.0,24.0,22.372,,8,575976.0,9,117.66000000000001
enabled,24,4,2,2,6,65993.0,34.0,,7.0,8,2243762.0,9,394.84999999999997
enabled,16,1,5,3,1,2000000.0,124.0,,,4,248000000.0,9,1212.32
disabled,80,0,8,2,8,417.0,8.0,,,16,3336.0,8,443.69
enabled,24,4,2,2,6,23999.0,25.0,22.372,,8,599975.0,9,95.72
enabled,16,1,6,3,6,100000.0,20.0,32.731,,4,2000000.0,7,5333.71
disabled,48,0,7,5,7,2867.0,3.0,,17.0,4,8601.0,9,642.6
disabled,48,0,8,5,8,2867.0,3.0,,17.0,8,8601.0,9,561.4100000000001
disabled,16,0,8,2,6,1023.0,28.0,,,2,28644.0,7,1176.47
enabled,16,1,5,3,1,2000000.0,124.0,,,4,248000000.0,9,888.8
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,325.34
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,326.73999999999995
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,326.4
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,325.02
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,323.9
enabled,48,2,7,4,6,24421.0,10.0,,,4,244210.0,9,641.82
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,298.42
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,299.12
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,295.86
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,297.57
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,298.84000000000003
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,296.01
enabled,32,8,2,1,1,100000.0,15.0,18.38,,16,1500000.0,8,41.260000000000005
enabled,32,8,3,3,3,163987.0,15.0,18.304000000000002,,16,2459805.0,8,104.39000000000001
enabled,32,8,3,3,3,163987.0,15.0,18.304000000000002,,16,2459805.0,8,105.53
enabled,32,8,5,3,1,163987.0,15.0,18.304000000000002,,16,2459805.0,8,175.06
enabled,32,8,5,3,1,163987.0,15.0,18.304000000000002,,16,2459805.0,8,271.24
enabled,32,8,5,3,1,163987.0,15.0,18.304000000000002,,16,2459805.0,8,192.87
enabled,32,8,3,3,3,163987.0,15.0,18.304000000000002,,16,2459805.0,8,102.7
enabled,32,8,3,3,3,163987.0,15.0,18.304000000000002,,16,2459805.0,8,103.61
enabled,32,8,3,3,3,163987.0,15.0,18.304000000000002,,16,2459805.0,8,105.64999999999999
enabled,32,8,2,2,2,100000.0,15.0,18.381,,16,1500000.0,8,93.93
enabled,16,1,7,6,5,412297.0,105.0,4.2669999999999995,,8,43291185.0,7,27395.47
enabled,32,8,3,3,3,163987.0,15.0,18.304000000000002,,16,2459805.0,8,101.67999999999999
disabled,8,0,7,7,7,891.0,12.0,38.384,,4,10692.0,9,471.38
enabled,32,8,5,3,1,163987.0,15.0,18.304000000000002,,16,2459805.0,8,176.01
enabled,32,8,3,3,3,163987.0,15.0,18.304000000000002,,16,2459805.0,8,98.48
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,898.9
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,948.51
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,957.9200000000001
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,949.4300000000001
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,962.44
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,932.8
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,862.72
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,1014.39
enabled,32,8,2,2,2,100000.0,15.0,18.168,,16,1500000.0,8,94.08
enabled,32,8,2,2,2,100000.0,15.0,18.359,,16,1500000.0,8,90.12
enabled,32,8,2,2,2,100000.0,15.0,18.371,,16,1500000.0,8,92.96
enabled,32,8,2,2,2,100000.0,15.0,18.325,,16,1500000.0,8,91.65
enabled,32,8,2,2,2,100000.0,15.0,18.33,,16,1500000.0,8,90.04
enabled,8,1,5,3,5,3591.0,272.0,11.919,,4,976752.0,9,149.01
disabled,16,0,8,2,1,1023.0,28.0,,,2,28644.0,7,1544.44
disabled,5,0,7,3,5,150460.0,21.0,0.054000000000000006,,8,3159660.0,9,771.72
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,752.4
disabled,8,0,10,10,1,463407.0,37.0,3.925,,8,17146059.0,7,24086.739999999998
disabled,80,0,8,2,8,150.0,5.0,33.333,,16,750.0,9,95.11000000000001
disabled,5,0,8,2,8,636.0,17.0,,10.0,8,10812.0,9,450.38
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,559.1700000000001
enabled,80,8,8,2,6,5732.0,34.0,7.5889999999999995,,16,194888.0,9,208.2
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,558.16
enabled,16,1,5,3,1,2000000.0,117.0,,,4,234000000.0,9,681.49
disabled,16,0,10,2,1,1023.0,28.0,,,2,28644.0,7,4001.52
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,560.25
disabled,2,0,7,4,6,23999.0,25.0,,,4,599975.0,8,1211.31
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,653.37
enabled,16,1,5,3,1,796854.0,117.0,,,4,93231918.0,9,630.4200000000001
enabled,16,1,5,3,1,796854.0,117.0,,,4,93231918.0,9,437.32
enabled,16,1,5,3,1,796854.0,124.0,,,4,98809896.0,9,540.77
enabled,16,1,5,3,1,802063.0,124.0,,,4,99455812.0,9,681.94
enabled,16,1,5,3,1,802063.0,124.0,,,4,99455812.0,9,914.1800000000001
enabled,16,2,9,10,1,1003914.0,93.0,0.25,,4,93364002.0,9,17637.559999999998
enabled,16,1,5,3,1,802063.0,124.0,,,4,99455812.0,9,856.4
enabled,16,1,5,3,1,802063.0,124.0,,,4,99455812.0,9,618.22
enabled,16,1,5,3,1,802063.0,117.0,,,4,93841371.0,9,301.95000000000005
disabled,5,0,5,4,5,532.0,18.0,,,4,9576.0,9,77.34
disabled,5,0,5,4,5,119040.0,22.0,,,4,2618880.0,9,205.42000000000002
enabled,6,1,5,2,5,871391.0,18.0,,,4,15685038.0,9,1561.33
enabled,16,1,5,3,1,2000000.0,115.0,,,4,230000000.0,9,2217.64
enabled,16,1,5,3,1,2000000.0,115.0,,,4,230000000.0,9,2052.7400000000002
disabled,5,0,5,4,5,119023.0,22.0,,27.0,4,2618506.0,9,2106.51
enabled,16,1,5,3,1,1086386.0,124.0,,,4,134711864.0,9,869.88
enabled,16,1,5,3,1,1086386.0,124.0,,,4,134711864.0,9,978.54
disabled,48,0,8,5,7,2867.0,3.0,,17.0,8,8601.0,9,1019.98
enabled,16,1,5,3,1,1086386.0,124.0,,,4,134711864.0,9,906.8699999999999
enabled,16,1,5,3,1,1086386.0,124.0,,,4,134711864.0,9,1407.6
disabled,48,0,6,5,6,2867.0,3.0,,17.0,4,8601.0,9,262.62
enabled,16,1,5,3,1,1086386.0,117.0,,,4,127107162.0,9,1629.08
enabled,16,1,5,3,1,1086386.0,124.0,,,4,134711864.0,9,869.3499999999999
enabled,16,1,5,3,1,1086386.0,117.0,,,4,127107162.0,9,1358.3600000000001
enabled,16,1,5,3,1,2000000.0,119.0,,,4,238000000.0,9,1812.0900000000001
enabled,16,1,5,3,1,2000000.0,119.0,,,4,238000000.0,9,2525.64
disabled,48,0,7,5,7,2867.0,2.0,,17.0,4,5734.0,9,556.94
enabled,16,1,5,3,1,2000000.0,115.0,,,4,230000000.0,9,1633.03
enabled,4,1,5,5,5,23999.0,25.0,22.372,,4,599975.0,7,498.71
enabled,16,1,5,3,1,2000000.0,119.0,,,4,238000000.0,9,1281.66
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,190.91000000000003
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,182.79000000000002
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,185.77
enabled,32,8,2,2,2,100000.0,15.0,18.233,,16,1500000.0,8,96.08
enabled,32,8,2,2,2,100000.0,15.0,18.285999999999998,,16,1500000.0,8,100.57000000000001
enabled,32,8,2,2,2,100000.0,15.0,18.348,,16,1500000.0,8,99.55999999999999
enabled,32,8,2,2,2,100000.0,15.0,18.282,,16,1500000.0,8,93.57
enabled,32,8,2,2,2,100000.0,15.0,18.285,,16,1500000.0,8,95.13999999999999
enabled,32,8,2,2,2,100000.0,15.0,18.28,,16,1500000.0,8,94.19
disabled,8,0,10,10,1,463407.0,37.0,7.03,,8,17146059.0,7,26602.690000000002
enabled,16,1,5,3,1,2000000.0,115.0,,,4,230000000.0,9,2001.97
disabled,1,0,1,1,5,10000.0,25.0,22.75,,2,250000.0,10,187.38
enabled,16,1,5,3,1,2000000.0,121.0,,,4,242000000.0,9,3698.46
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,190.45999999999998
disabled,4,0,5,6,5,188318.0,131.0,,,4,24669658.0,9,1639.62
enabled,48,4,5,4,6,2000000.0,24.0,,,8,48000000.0,9,1540.28
disabled,5,0,5,4,5,119040.0,22.0,,,4,2618880.0,9,141.25
disabled,4,0,10,10,10,188318.0,131.0,,,8,24669658.0,9,8984.77
disabled,5,0,5,4,5,465956.0,44.0,,,4,20502064.0,9,2499.29
enabled,12,2,5,4,5,334289.0,6.0,,,4,2005734.0,8,219.51999999999998
disabled,40,0,1,1,10,10000.0,12.0,,,2,120000.0,9,20.310000000000002
enabled,4,1,7,3,6,23999.0,25.0,22.372,,4,599975.0,9,517.37
disabled,5,0,5,4,5,465956.0,44.0,,,4,20502064.0,9,1446.63
disabled,5,0,5,4,5,8638.0,35.0,,,4,302330.0,9,115.67999999999999
disabled,40,0,1,1,10,10000.0,31.0,,,2,310000.0,9,23.93
enabled,24,2,8,8,5,1064.0,545.0,,,8,579880.0,10,2086.22
disabled,8,0,5,4,5,950204.0,9.0,,,4,8551836.0,10,2192.67
enabled,4,1,5,5,5,23999.0,25.0,22.372,,4,599975.0,7,370.75999999999993
enabled,8,1,10,10,5,188318.0,131.0,,,8,24669658.0,9,14173.49
disabled,8,0,5,4,5,950204.0,9.0,,,4,8551836.0,10,1797.21
disabled,8,0,6,3,6,55000.0,10.0,,,4,550000.0,10,527.46
enabled,48,2,7,5,7,115301.0,10.0,,16.0,8,1153010.0,9,14118.210000000001
disabled,8,0,7,4,5,284807.0,31.0,0.17300000000000001,,8,8829017.0,10,2133.66
disabled,4,0,7,3,6,30000.0,25.0,22.12,,4,750000.0,10,414.71
disabled,4,0,7,3,6,30000.0,25.0,22.12,,4,750000.0,10,447.15999999999997
enabled,8,1,10,10,1,150654.0,131.0,,,8,19735674.0,10,9866.39
disabled,4,0,7,4,6,30000.0,25.0,,,4,750000.0,10,528.24
enabled,8,1,10,10,5,150654.0,131.0,,,8,19735674.0,10,7283.79
disabled,4,0,7,3,6,100000.0,8.0,0.22699999999999998,,8,800000.0,9,437.32
disabled,8,0,6,4,6,55000.0,10.0,,,4,550000.0,10,95.33
disabled,4,0,7,4,6,30000.0,25.0,,7.0,4,750000.0,10,4081.49
disabled,4,0,7,4,6,30000.0,25.0,,,4,750000.0,10,848.49
disabled,40,0,10,10,1,328521.0,31.0,,,8,10184151.0,9,69610.61
disabled,4,0,7,3,6,30000.0,25.0,60.373000000000005,,4,750000.0,10,593.3
disabled,4,0,7,3,6,30000.0,25.0,,4.0,4,750000.0,10,2085.55
disabled,8,0,7,3,6,30000.0,25.0,22.12,,4,750000.0,10,293.78
disabled,4,0,7,3,6,30000.0,25.0,22.12,,4,750000.0,10,592.97
disabled,8,0,7,3,6,20631.0,19.0,,,4,391989.0,10,308.59000000000003
disabled,8,0,5,5,6,2000000.0,31.0,42.308,,4,62000000.0,10,1805.1599999999999
enabled,8,1,10,10,1,188318.0,131.0,,,8,24669658.0,10,38211.740000000005
disabled,8,0,7,4,6,36546.0,9.0,,,4,328914.0,10,419.56999999999994
disabled,8,0,7,4,6,36546.0,9.0,,,4,328914.0,10,445.71000000000004
disabled,4,0,8,2,8,150.0,5.0,,3.0,2,750.0,9,536.36
disabled,6,0,5,7,5,573600.0,189.0,,5.0,4,108410400.0,10,7067.33
disabled,32,0,5,3,5,133926.0,4.0,60.676,,4,535704.0,10,73.51
enabled,32,4,7,3,6,100000.0,6.0,0.22699999999999998,,8,600000.0,10,161.35
enabled,32,4,10,10,6,100000.0,7.0,0.22699999999999998,,8,700000.0,10,1290.62
enabled,32,4,5,6,5,188318.0,131.0,,,8,24669658.0,10,627.25
disabled,4,0,5,3,5,133926.0,4.0,60.676,,4,535704.0,10,179.89
disabled,4,0,8,2,6,818.0,33.0,,3.0,8,26994.0,10,498.32
enabled,64,1,1,1,8,6443.0,97.0,59.801,,2,624971.0,8,88.78
enabled,64,1,1,1,8,6443.0,97.0,59.801,,2,624971.0,8,87.36
enabled,64,1,1,1,1,6443.0,97.0,59.801,,2,624971.0,8,85.35
disabled,4,0,8,4,6,806.0,33.0,,14.0,8,26598.0,10,3203.29
enabled,24,2,10,6,8,1064.0,545.0,,,8,579880.0,10,2184.83
enabled,8,1,7,3,6,100000.0,7.0,0.22699999999999998,,8,700000.0,10,87.83999999999999
disabled,32,0,8,4,6,806.0,33.0,,14.0,8,26598.0,10,1162.3600000000001
enabled,8,1,7,3,6,100000.0,7.0,0.22699999999999998,,8,700000.0,10,345.21000000000004
disabled,4,0,7,3,6,10963.0,81.0,,,4,888003.0,9,688.6600000000001
disabled,4,0,7,3,6,10963.0,77.0,,,4,844151.0,9,632.1
disabled,4,0,7,3,6,10963.0,79.0,,,4,866077.0,9,729.74
enabled,4,1,5,4,6,2000000.0,28.0,,,4,56000000.0,10,4156.86
enabled,40,4,10,10,5,182080.0,16.0,84.76799999999999,,8,2913280.0,10,23372.24
enabled,64,1,1,1,1,6443.0,97.0,59.801,,2,624971.0,8,85.62
enabled,64,1,1,1,1,6593.0,90.0,61.535,,2,593370.0,8,81.84
enabled,64,1,1,1,8,6593.0,90.0,61.535,,2,593370.0,8,82.85
enabled,64,1,1,1,8,6593.0,86.0,61.535,,2,566998.0,8,80.57
enabled,64,1,2,1,8,6593.0,86.0,61.535,,2,566998.0,8,84.28
enabled,64,1,1,1,8,6593.0,85.0,61.535,,2,560405.0,8,85.46
enabled,64,1,1,2,10,6593.0,86.0,61.535,,2,566998.0,8,157.31
enabled,64,1,1,1,10,6593.0,84.0,61.535,,2,553812.0,8,79.69000000000001
enabled,64,1,1,1,10,6593.0,83.0,61.535,,2,547219.0,8,79.38
disabled,4,0,7,5,6,7500000.0,7.0,0.251,,4,52500000.0,9,17027.289999999997
disabled,4,0,8,2,8,150.0,5.0,,3.0,2,750.0,9,602.63
enabled,4,1,1,1,5,10000.0,25.0,22.37,,4,250000.0,7,74.72000000000001
disabled,4,0,7,2,6,32561.0,15.0,24.081,,4,488415.0,9,1017.05
enabled,4,1,5,4,6,2000000.0,28.0,,,4,56000000.0,10,6048.18
enabled,32,8,5,3,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,179.34000000000003
enabled,32,4,10,10,5,313864.0,131.0,,,8,41116184.0,10,5955.129999999999
enabled,32,8,10,5,5,163987.0,15.0,18.304000000000002,,16,2459805.0,8,1454.07
enabled,24,2,10,4,5,832120.0,88.0,,10.0,8,73226560.0,10,101065.17
disabled,4,0,7,3,6,10963.0,78.0,,,4,855114.0,10,814.6099999999999
disabled,4,0,7,3,6,10963.0,79.0,,,4,866077.0,10,921.94
enabled,40,4,10,10,6,89999999.0,7.0,0.254,,8,629999993.0,10,80549.79
disabled,5,0,5,5,5,466566.0,44.0,,4.0,4,20528904.0,9,6343.94
disabled,8,0,9,9,9,20092.0,45.0,,5.0,8,904140.0,9,4840.21
disabled,8,0,7,4,6,20092.0,26.0,,5.0,4,522392.0,9,1206.1599999999999
enabled,32,4,2,2,5,76292.0,34.0,,9.0,8,2593928.0,10,268.33000000000004
enabled,32,4,2,1,5,76292.0,34.0,,9.0,8,2593928.0,10,144.73000000000002
disabled,8,0,7,7,7,20092.0,21.0,,5.0,4,421932.0,9,1367.9
disabled,2,0,8,2,7,10000.0,12.0,20.37,,2,120000.0,9,1141.27
enabled,16,1,7,5,1,4089856.0,117.0,,,4,478513152.0,9,2894.08
enabled,16,1,7,5,1,796854.0,124.0,,,8,98809896.0,9,3230.1499999999996
disabled,2,0,8,2,7,10000.0,12.0,20.37,,2,120000.0,9,770.98
enabled,48,2,7,5,7,35486.0,5.0,,16.0,4,177430.0,9,4888.4
enabled,16,1,7,5,1,802063.0,117.0,,,8,93841371.0,9,3944.95
enabled,16,1,8,2,6,9186.0,19.0,6.8260000000000005,,2,174534.0,7,930.85
enabled,16,1,7,5,1,796854.0,117.0,,,8,93231918.0,9,7386.21
disabled,2,0,8,2,7,10000.0,12.0,20.37,,2,120000.0,9,1382.72
enabled,16,1,10,10,1,9186.0,19.0,6.8260000000000005,,2,174534.0,7,6547.45
enabled,4,1,7,3,6,23999.0,25.0,22.372,,4,599975.0,9,506.92999999999995
enabled,48,2,7,6,7,35486.0,4.0,,16.0,4,141944.0,9,1753.85
enabled,48,4,8,6,8,35486.0,4.0,,16.0,8,141944.0,9,3333.12
enabled,32,8,7,3,6,23999.0,24.0,22.372,,16,575976.0,10,203.05
enabled,32,8,6,3,6,73861.0,22.0,,4.0,16,1624942.0,8,790.43
disabled,4,0,6,4,6,97070.0,80.0,,,4,7765600.0,9,1041.24
enabled,80,8,5,5,5,393613.0,51.0,49.992,,16,20074263.0,9,378.17999999999995
enabled,8,1,5,4,5,164165.0,51.0,,,4,8372415.0,10,939.71
disabled,4,0,7,3,6,10963.0,79.0,,,4,866077.0,10,4614.8
disabled,4,0,8,3,6,7838.0,79.0,,,8,619202.0,10,8269.33
enabled,8,1,10,5,4,164165.0,52.0,,,8,8536580.0,10,1761.2199999999998
enabled,80,8,7,3,6,23999.0,25.0,,4.0,16,599975.0,8,665.9399999999999
disabled,80,0,8,2,8,500.0,7.0,60.4,,16,3500.0,8,465.54999999999995
enabled,8,1,10,10,4,9539.0,80.0,,,8,763120.0,10,2611.4799999999996
disabled,5,0,5,4,5,1936758.0,29.0,,,4,56165982.0,9,3321.8899999999994
disabled,6,0,8,2,7,6497.0,13.0,75.389,,8,84461.0,10,212.12
enabled,8,1,10,10,4,9539.0,79.0,,,8,753581.0,10,10717.06
enabled,8,1,10,10,4,9539.0,79.0,71.035,,8,753581.0,10,12972.64
enabled,6,1,7,3,6,23999.0,24.0,22.372,,4,575976.0,7,296.72
enabled,8,1,10,10,4,9539.0,80.0,,,8,763120.0,10,23073.64
enabled,48,4,7,5,7,28379.0,7.0,,15.0,8,198653.0,9,5126.48
enabled,24,4,7,3,5,212368.0,22.0,6.489,,8,4672096.0,6,9449.02
enabled,6,1,7,3,6,23999.0,25.0,22.372,,4,599975.0,7,478.89
enabled,32,8,7,3,6,100000.0,8.0,0.22699999999999998,,16,800000.0,8,185.92000000000002
enabled,32,8,10,10,10,100000.0,8.0,0.22699999999999998,,16,800000.0,8,1530.1899999999998
enabled,32,8,10,10,10,100000.0,8.0,0.22699999999999998,,16,800000.0,8,1630.56
enabled,80,8,7,1,1,23999.0,25.0,22.372,,16,599975.0,9,200.44
enabled,32,4,5,6,5,188318.0,131.0,,,8,24669658.0,10,603.6600000000001
enabled,80,8,5,1,1,593069.0,6.0,14.190999999999999,,16,3558414.0,9,232.33999999999997
disabled,5,0,5,4,5,1936758.0,29.0,,,4,56165982.0,9,3446.96
enabled,24,4,7,3,5,116146.0,15.0,6.135,,8,1742190.0,6,3370.13
enabled,12,2,7,7,5,24421.0,211.0,0.745,,4,5152831.0,8,530.97
disabled,4,0,7,3,6,100000.0,29.0,0.25,,8,2900000.0,10,858.54
disabled,6,0,5,5,6,2000000.0,25.0,,,4,50000000.0,10,995.22
disabled,4,0,6,1,10,23999.0,25.0,22.372,,4,599975.0,10,251.04999999999998
disabled,4,0,7,3,6,23999.0,24.0,22.372,,4,575976.0,10,298.92999999999995
enabled,12,2,7,3,6,23999.0,24.0,22.372,,4,575976.0,8,406.63
enabled,32,4,6,6,4,188318.0,131.0,,,8,24669658.0,10,953.48
disabled,4,0,7,3,6,23999.0,24.0,22.372,,4,575976.0,6,538.09
disabled,6,0,5,5,6,2000000.0,25.0,,,4,50000000.0,10,1240.0700000000002
disabled,4,0,7,4,6,23999.0,24.0,,,4,575976.0,10,452.34000000000003
disabled,4,0,7,3,6,23999.0,24.0,22.372,,4,575976.0,10,1721.7
disabled,4,0,7,3,6,23999.0,24.0,22.372,,4,575976.0,10,367.76
disabled,12,0,8,4,7,2691.0,12.0,,,4,32292.0,8,1161.82
disabled,4,0,7,3,5,23999.0,20.0,22.372,,4,479980.0,10,403.38
enabled,12,2,10,10,10,23999.0,24.0,22.372,,4,575976.0,8,4026.9399999999996
disabled,2,0,5,3,6,23999.0,25.0,22.372,,4,599975.0,6,668.44
disabled,4,0,7,3,6,23999.0,24.0,22.372,,4,575976.0,10,459.54999999999995
disabled,4,0,8,2,7,2666.0,3.0,50.975,,8,7998.0,10,193.89
enabled,16,1,7,5,6,4089856.0,117.0,,,4,478513152.0,9,3268.3900000000003
enabled,16,1,7,5,6,802063.0,117.0,,,8,93841371.0,9,2555.56
enabled,16,1,7,5,6,796854.0,124.0,,,8,98809896.0,9,3871.13
enabled,32,8,10,10,10,100000.0,7.0,0.22699999999999998,,16,700000.0,8,2191.63
enabled,80,1,5,5,5,5000000.0,52.0,,,8,260000000.0,6,14523.18
enabled,80,6,5,5,6,2000000.0,44.0,,,12,88000000.0,10,789.45
enabled,80,6,5,5,6,2000000.0,45.0,,,12,90000000.0,10,1917.57
enabled,8,1,7,3,6,50000.0,30.0,15.628,,4,1500000.0,10,471.7800000000001
disabled,40,0,8,2,8,150.0,6.0,,3.0,8,900.0,10,145.89
enabled,32,8,8,7,7,100000.0,7.0,0.22699999999999998,,16,700000.0,8,2357.3
disabled,4,0,8,2,8,891.0,11.0,38.384,,2,9801.0,9,918.4900000000001
